price,pType,pWidth,pLength,pArea,pLandArea,pNumberOfFloors,pNumberOfBathrooms,pNumberOfBedrooms,pCertificateType,pFurnitureStatus,log_price,district
11500000000.0,townhouse,3.88,18.2,95.3,54.8,2.0,1.0,2.0,certificate,partially_furnished,23.165612872315616,Quận Tân Phú
17000000000.0,townhouse,4.2,12.8,199.47,60.9,4.0,6.0,6.0,certificate,partially_furnished,23.556479181002626,Quận Tân Bình
7100000000.0,alley_house,6.0,12.6,136.2,81.5,3.0,2.0,2.0,certificate,other,22.683360620993682,Quận Thủ Đức
10300000000.0,alley_house,11.9,62.0,705.0,705.0,1.0,1.0,1.0,certificate,partially_furnished,23.055409732182,Quận 12
28700000000.0,alley_house,5.1,21.0,113.5,105.6,2.0,2.0,2.0,certificate,partially_furnished,24.080162959711988,Quận Tân Bình
1800000000.0,alley_house,7.0,16.42,139.6,133.0,1.0,2.0,2.0,certificate,other,21.31105250184853,Quận Nhà Bè
10000000000.0,alley_house,3.9,17.3,177.91,61.0,3.0,3.0,3.0,certificate,partially_furnished,23.025850929940457,Quận Tân Phú
16000000000.0,land,5.25,11.0,50.0,50.0,1.0,1.0,1.0,certificate,other,23.495854559186192,Quận Tân Bình
4600000000.0,alley_house,3.6,6.3,49.2,21.0,3.0,2.0,1.0,certificate,other,22.24932214044146,Quận 3
42000000000.0,townhouse,4.35,29.0,201.0,140.8,2.0,6.0,6.0,certificate,partially_furnished,24.46093545522978,Quận Tân Bình
8400000000.0,alley_house,4.0,15.0,73.1,73.1,3.0,5.0,4.0,certificate,partially_furnished,22.85149754279568,Quận Tân Bình
6800000000.0,alley_house,4.0,21.0,70.0,92.9,1.0,2.0,3.0,certificate,partially_furnished,22.640188449128473,Quận Bình Tân
11500000000.0,land,20.0,51.0,1038.2,1038.2,1.0,1.0,1.0,certificate,other,23.165612872315616,Quận Bình Chánh
2400000000.0,alley_house,4.4,3.88,52.2,17.4,3.0,3.0,3.0,certificate,partially_furnished,21.598734574300313,Quận 11
28000000000.0,townhouse,12.6,48.0,276.4,628.25,4.0,2.0,3.0,certificate,partially_furnished,24.055470347121616,Quận 9
7100000000.0,alley_house,3.72,28.27,94.6,105.7,2.0,4.0,6.0,certificate,partially_furnished,22.683360620993682,Quận Tân Phú
3650000000.0,alley_house,5.05,19.4,71.9,98.4,1.0,1.0,1.0,certificate,other,22.017993004540813,Quận Bình Chánh
15500000000.0,alley_house,4.8,22.7,166.8,120.5,3.0,3.0,5.0,certificate,partially_furnished,23.464105860871612,Quận Bình Thạnh
4500000000.0,apartment,4.05,23.876543209876544,96.7,96.7,1.0,2.0,3.0,certificate,partially_furnished,22.227343233722685,Quận 9
6200000000.0,alley_house,2.9,11.9,51.3,51.3,3.0,3.0,4.0,certificate,partially_furnished,22.547815128997456,Quận Bình Thạnh
13900000000.0,alley_house,5.0,19.3,83.6,91.5,1.0,1.0,2.0,certificate,partially_furnished,23.355154677083057,Quận Gò Vấp
8200000000.0,alley_house,3.3,10.1,77.7,33.8,3.0,3.0,3.0,certificate,partially_furnished,22.82739999121662,Quận 1
3800000000.0,alley_house,3.5,9.5,33.2,33.2,1.0,1.0,1.0,certificate,other,22.058266903678753,Quận Tân Phú
24500000000.0,townhouse,3.8,30.2,210.29,132.2,2.0,2.0,2.0,certificate,partially_furnished,23.921938954497094,Quận Tân Bình
2450000000.0,alley_house,4.0,14.0,28.0,28.0,1.0,2.0,1.0,certificate,other,21.619353861503047,Quận Bình Chánh
7400000000.0,townhouse,4.95,18.5,91.6,91.6,1.0,4.0,3.0,certificate,partially_furnished,22.724745837156537,Quận Bình Tân
10000000000.0,townhouse,3.5,16.6,62.3,62.3,2.0,3.0,4.0,certificate,partially_furnished,23.025850929940457,Quận 8
3500000000.0,alley_house,4.3,5.7,69.2,24.6,3.0,4.0,3.0,certificate,partially_furnished,21.97602880544178,Quận Gò Vấp
22900000000.0,townhouse,3.9,18.5,236.7,72.15,4.0,6.0,5.0,certificate,partially_furnished,23.854402747506604,Quận Tân Bình
11200000000.0,townhouse,4.0,17.0,52.53,52.53,2.0,3.0,2.0,certificate,partially_furnished,23.13917961524746,Quận 2
2700000000.0,alley_house,4.45,3.7,30.8,15.4,2.0,1.0,1.0,certificate,partially_furnished,21.716517609956693,Quận Phú Nhuận
6500000000.0,alley_house,3.0,20.0,111.7,63.8,2.0,2.0,2.0,certificate,partially_furnished,22.595068013848003,Quận Bình Thạnh
39500000000.0,townhouse,4.0,15.0,182.8,59.2,3.0,2.0,3.0,certificate,partially_furnished,24.399566508853486,Quận 3
5600000000.0,alley_house,3.53,5.8,81.9,25.7,4.0,3.0,2.0,certificate,partially_furnished,22.446032434687513,Quận Phú Nhuận
4200000000.0,alley_house,4.5,17.0,81.0,81.0,2.0,2.0,3.0,certificate,other,22.158350362235733,Quận 12
5900000000.0,alley_house,6.8,12.0,81.0,81.0,1.0,2.0,3.0,certificate,other,22.498218187858086,Quận Gò Vấp
3500000000.0,alley_house,3.2,7.6,61.4,27.7,3.0,2.0,3.0,certificate,partially_furnished,21.97602880544178,Quận 2
2400000000.0,alley_house,3.62,4.88,26.6,22.7,2.0,1.0,1.0,certificate,other,21.598734574300313,Quận 4
4100000000.0,alley_house,3.45,9.8,72.5,35.1,2.0,2.0,1.0,certificate,other,22.134252810656672,Quận Bình Tân
2990000000.0,alley_house,4.3,7.7,23.3,23.3,2.0,2.0,3.0,certificate,partially_furnished,21.818539224349006,Quận Tân Phú
5200000000.0,alley_house,5.38,18.5,82.8,107.3,1.0,2.0,3.0,certificate,partially_furnished,22.371924462533794,Quận Nhà Bè
6500000000.0,alley_house,4.0,13.0,207.5,52.8,5.0,5.0,4.0,certificate,other,22.595068013848003,Quận 12
9500000000.0,other,3.44,11.3,107.63,30.5,5.0,4.0,4.0,certificate,other,22.974557635552905,Quận 3
26000000000.0,townhouse,6.7,17.0,370.2,115.6,4.0,4.0,4.0,certificate,other,23.981362374967894,Quận Tân Phú
15000000000.0,land,8.0,15.0,120.0,120.0,1.0,1.0,1.0,certificate,other,23.43131603804862,Quận Thủ Đức
6000000000.0,alley_house,6.5,8.46,151.0,54.1,3.0,3.0,4.0,certificate,partially_furnished,22.515025306174465,Quận 9
3300000000.0,alley_house,4.7,7.15,34.12,34.12,2.0,1.0,1.0,certificate,other,21.917188305418847,Quận 7
1400000000.0,alley_house,2.2,3.55,23.1,7.7,3.0,2.0,2.0,certificate,other,21.059738073567623,Quận 4
8000000000.0,alley_house,4.85,17.76,190.6,79.1,3.0,1.0,1.0,certificate,other,22.80270737862625,Quận Gò Vấp
5750000000.0,alley_house,4.0,12.5,117.8,50.0,3.0,2.0,3.0,certificate,other,22.47246569175567,Quận Tân Phú
9860000000.0,alley_house,4.0,13.1,173.8,56.6,4.0,3.0,5.0,certificate,partially_furnished,23.011752005560954,Quận Tân Bình
26500000000.0,villa,20.0,65.0,316.3,1266.1,1.0,6.0,5.0,certificate,unfurnished,24.000410569938587,Quận Hóc Môn
20000000000.0,alley_house,4.55,24.12,93.9,103.67,2.0,5.0,4.0,certificate,partially_furnished,23.7189981105004,Quận 5
10300000000.0,townhouse,3.21,17.0,127.4,55.4,4.0,3.0,3.0,certificate,partially_furnished,23.055409732182,Quận 8
18000000000.0,townhouse,3.9,13.47,89.6,140.0,2.0,2.0,2.0,certificate,partially_furnished,23.613637594842576,Quận Gò Vấp
3800000000.0,alley_house,4.0,14.0,78.2,57.8,2.0,2.0,2.0,certificate,partially_furnished,22.058266903678753,Quận 12
8500000000.0,alley_house,4.0,14.0,54.2,54.2,2.0,5.0,4.0,certificate,partially_furnished,22.863332000442682,Quận Bình Thạnh
4300000000.0,alley_house,4.0,20.0,68.9,80.0,1.0,1.0,1.0,certificate,partially_furnished,22.18188085964593,Quận 9
4300000000.0,alley_house,3.7,14.0,65.6,65.6,2.0,4.0,3.0,certificate,partially_furnished,22.18188085964593,Quận Thủ Đức
13900000000.0,townhouse,4.0,7.0,123.7,28.0,5.0,4.0,4.0,certificate,unfurnished,23.355154677083057,Quận Tân Bình
4250000000.0,alley_house,4.05,18.2,26.7,68.9,1.0,1.0,1.0,certificate,unfurnished,22.170184819882735,Quận 12
3950000000.0,alley_house,3.5,7.5,57.77,24.2,3.0,2.0,2.0,certificate,unfurnished,22.096981415859442,Quận 3
2550000000.0,townhouse,3.1,5.0,39.6,13.2,3.0,3.0,2.0,certificate,partially_furnished,21.659359196116746,Quận 8
5500000000.0,alley_house,3.31,12.49,36.6,36.6,2.0,4.0,3.0,certificate,partially_furnished,22.428013929184836,Quận 4
4750000000.0,townhouse,3.0,20.0,62.4,59.7,2.0,2.0,3.0,certificate,partially_furnished,22.28141045499296,Quận 2
5500000000.0,land,8.0,23.0,169.3,180.6,2.0,1.0,1.0,certificate,partially_furnished,22.428013929184836,Quận Hóc Môn
7900000000.0,alley_house,4.0,19.0,78.0,78.0,2.0,4.0,3.0,certificate,partially_furnished,22.790128596419386,Quận Tân Bình
8000000000.0,alley_house,3.8,14.0,80.79,58.89,2.0,2.0,2.0,certificate,partially_furnished,22.80270737862625,Quận Phú Nhuận
7200000000.0,alley_house,4.0,17.0,68.0,68.0,3.0,5.0,4.0,certificate,partially_furnished,22.69734686296842,Quận Bình Tân
3800000000.0,alley_house,4.0,13.6,78.2,57.8,2.0,2.0,2.0,certificate,partially_furnished,22.058266903678753,Quận 12
3500000000.0,alley_house,3.0,12.6,65.6,39.0,2.0,2.0,2.0,certificate,partially_furnished,21.97602880544178,Quận 8
5300000000.0,alley_house,4.05,10.03,89.1,32.5,3.0,3.0,2.0,certificate,partially_furnished,22.390972657504488,Quận Gò Vấp
34000000000.0,townhouse,6.0,10.0,271.7,60.0,5.0,4.0,3.0,certificate,partially_furnished,24.249626361562573,Quận Phú Nhuận
11850000000.0,alley_house,4.0,20.0,80.0,80.0,7.0,17.0,18.0,certificate,furnished,23.19559370452755,Quận Bình Tân
2580000000.0,alley_house,4.2,13.79,57.9,57.9,2.0,2.0,3.0,certificate,partially_furnished,21.671055235879937,Quận 12
5550000000.0,alley_house,2.9,13.58,55.6,37.5,2.0,4.0,3.0,certificate,partially_furnished,22.437063764704753,Quận Phú Nhuận
5300000000.0,alley_house,4.15,5.39,70.22,51.8,3.0,3.0,3.0,certificate,furnished,22.390972657504488,Quận Thủ Đức
7450000000.0,alley_house,3.1,11.0,34.0,34.0,4.0,3.0,3.0,certificate,partially_furnished,22.73147986933788,Quận 3
15500000000.0,alley_house,4.05,20.4,310.9,85.4,4.0,11.0,9.0,certificate,partially_furnished,23.464105860871612,Quận Phú Nhuận
2950000000.0,alley_house,3.68,15.5,38.4,59.2,1.0,2.0,3.0,certificate,partially_furnished,21.80507100729814,Quận Thủ Đức
3850000000.0,alley_house,4.0,10.5,82.0,42.0,2.0,2.0,2.0,certificate,partially_furnished,22.071338985246104,Quận 8
5300000000.0,alley_house,4.0,18.0,73.0,73.0,2.0,4.0,3.0,certificate,partially_furnished,22.390972657504488,Quận Bình Tân
4800000000.0,land,4.0,16.0,64.0,64.0,1.0,1.0,1.0,certificate,unfurnished,22.291881754860256,Quận Bình Tân
7000000000.0,alley_house,6.0,4.0,33.1,21.0,2.0,2.0,2.0,certificate,partially_furnished,22.669175986001726,Quận 1
6700000000.0,alley_house,3.91,12.3,122.1,39.3,4.0,5.0,5.0,certificate,furnished,22.625373363343332,Quận 4
8400000000.0,alley_house,4.0,12.12,151.4,48.2,4.0,3.0,2.0,certificate,partially_furnished,22.85149754279568,Quận Gò Vấp
3200000000.0,alley_house,5.0,10.5,51.7,51.7,2.0,1.0,2.0,certificate,partially_furnished,21.886416646752092,Quận 12
4790000000.0,alley_house,4.9,9.85,72.8,43.2,4.0,4.0,3.0,certificate,furnished,22.289796248369235,Quận Phú Nhuận
3500000000.0,alley_house,4.0,7.1,53.2,24.8,2.0,2.0,2.0,certificate,partially_furnished,21.97602880544178,Quận Bình Tân
5250000000.0,alley_house,5.0,13.46,114.0,68.1,2.0,2.0,2.0,certificate,partially_furnished,22.381493913549942,Quận Thủ Đức
7400000000.0,alley_house,3.3,22.0,137.9,67.4,3.0,4.0,4.0,certificate,partially_furnished,22.724745837156537,Quận Phú Nhuận
2700000000.0,apartment,4.05,14.814814814814815,60.0,60.0,1.0,3.0,3.0,certificate,partially_furnished,21.716517609956693,Quận 1
5500000000.0,alley_house,4.0,12.0,46.0,46.0,1.0,2.0,2.0,certificate,partially_furnished,22.428013929184836,Quận Tân Phú
8600000000.0,townhouse,4.0,17.0,190.9,68.0,5.0,3.0,4.0,certificate,partially_furnished,22.875028040205873,Quận Bình Tân
3800000000.0,alley_house,4.5,16.0,66.2,66.2,1.0,1.0,2.0,certificate,partially_furnished,22.058266903678753,Quận 12
6300000000.0,alley_house,3.5,13.6,46.92,46.92,2.0,2.0,3.0,certificate,partially_furnished,22.563815470343897,Quận 6
12000000000.0,alley_house,3.8,17.0,139.9,66.9,4.0,2.0,2.0,certificate,partially_furnished,23.208172486734412,Quận 3
1950000000.0,alley_house,4.2,4.6,17.7,17.7,2.0,1.0,1.0,certificate,partially_furnished,21.391095209522067,Quận 6
6690000000.0,alley_house,3.2,14.2,44.0,48.1,1.0,1.0,1.0,certificate,unfurnished,22.62387971108655,Quận 3
27000000000.0,townhouse,4.0,11.1,99.0,55.95,2.0,2.0,2.0,certificate,unfurnished,24.01910270295074,Quận 1
3500000000.0,apartment,4.05,22.22222222222222,90.0,90.0,10.0,2.0,2.0,certificate,unfurnished,21.97602880544178,Quận Tân Bình
4850000000.0,alley_house,3.45,11.04,40.6,40.6,2.0,2.0,1.0,certificate,partially_furnished,22.302244541895803,Quận Bình Thạnh
7200000000.0,alley_house,9.0,5.7,210.14,53.9,5.0,7.0,6.0,certificate,partially_furnished,22.69734686296842,Quận Bình Tân
5500000000.0,alley_house,3.5,8.0,55.1,27.5,2.0,2.0,2.0,certificate,partially_furnished,22.428013929184836,Quận 1
6200000000.0,alley_house,3.75,17.37,71.7,83.8,1.0,2.0,4.0,certificate,unfurnished,22.547815128997456,Quận 6
4490000000.0,other,6.5,9.7,77.0,52.2,2.0,2.0,2.0,certificate,unfurnished,22.225118538700574,Quận Thủ Đức
4700000000.0,alley_house,5.1,10.0,84.16,49.26,2.0,2.0,2.0,certificate,partially_furnished,22.270828345662423,Quận Tân Phú
4100000000.0,alley_house,3.0,15.4,43.7,47.7,2.0,3.0,2.0,certificate,partially_furnished,22.134252810656672,Quận 12
6000000000.0,alley_house,5.0,20.0,70.7,99.6,1.0,5.0,5.0,certificate,unfurnished,22.515025306174465,Quận Bình Tân
7200000000.0,alley_house,9.85,21.97,67.1,236.1,1.0,1.0,2.0,certificate,unfurnished,22.69734686296842,Quận Hóc Môn
5400000000.0,land,15.7,32.8,466.9,466.9,1.0,1.0,1.0,certificate,unfurnished,22.40966479051664,Quận Bình Tân
3950000000.0,alley_house,5.0,25.0,107.3,107.3,1.0,2.0,2.0,certificate,partially_furnished,22.096981415859442,Quận 12
1050000000.0,alley_house,3.0,5.0,15.0,15.0,1.0,1.0,1.0,certificate,partially_furnished,20.772056001115843,Quận 8
4600000000.0,land,4.5,12.0,54.0,54.0,1.0,1.0,1.0,certificate,unfurnished,22.24932214044146,Quận Bình Tân
4450000000.0,alley_house,4.0,10.0,40.6,40.6,2.0,2.0,2.0,certificate,partially_furnished,22.21616993312456,Quận Bình Tân
7300000000.0,alley_house,4.0,19.6,114.4,78.4,2.0,3.0,4.0,certificate,partially_furnished,22.711140185100756,Quận Tân Phú
8500000000.0,alley_house,5.25,12.01,107.4,111.6,3.0,3.0,2.0,certificate,partially_furnished,22.863332000442682,Quận 8
2300000000.0,alley_house,3.4,5.5,37.4,18.6,2.0,1.0,1.0,certificate,furnished,21.556174959881517,Quận Tân Bình
3400000000.0,alley_house,5.0,5.7,56.4,23.6,3.0,2.0,1.0,certificate,partially_furnished,21.947041268568526,Quận 4
6950000000.0,alley_house,4.0,13.0,52.3,52.3,4.0,8.0,8.0,certificate,furnished,22.662007496523113,Quận 7
14500000000.0,townhouse,4.0,12.0,48.0,48.0,3.0,3.0,4.0,certificate,unfurnished,23.39741448637294,Quận 11
5800000000.0,alley_house,3.6,9.5,30.0,30.0,3.0,2.0,2.0,certificate,partially_furnished,22.481123754498785,Quận Bình Tân
2950000000.0,other,3.3,12.0,52.1,37.6,2.0,1.0,2.0,certificate,furnished,21.80507100729814,Quận Bình Tân
9400000000.0,alley_house,6.3,13.0,221.2,82.1,4.0,5.0,4.0,certificate,furnished,22.96397552622237,Quận 6
8200000000.0,alley_house,3.05,26.0,122.9,81.9,2.0,2.0,4.0,certificate,unfurnished,22.82739999121662,Quận 4
3650000000.0,townhouse,3.8,5.6,55.86,18.7,3.0,1.0,1.0,certificate,partially_furnished,22.017993004540813,Quận 1
24500000000.0,townhouse,3.2,22.0,219.9,61.4,4.0,4.0,6.0,certificate,other,23.921938954497094,Quận 3
2450000000.0,alley_house,4.0,11.5,72.9,46.0,2.0,1.0,2.0,certificate,partially_furnished,21.619353861503047,Quận Bình Tân
6800000000.0,townhouse,5.7,17.5,68.4,75.5,1.0,2.0,3.0,certificate,partially_furnished,22.640188449128473,Quận Thủ Đức
7490000000.0,alley_house,3.65,12.36,148.0,43.6,4.0,4.0,6.0,certificate,partially_furnished,22.73683463447554,Quận 10
6200000000.0,alley_house,5.5,10.0,182.5,55.0,4.0,1.0,1.0,certificate,other,22.547815128997456,Quận Bình Tân
4150000000.0,land,5.0,14.3,75.0,75.0,1.0,3.0,3.0,certificate,other,22.146374171189017,Quận 12
6000000000.0,alley_house,6.0,5.0,86.7,27.4,4.0,3.0,2.0,certificate,partially_furnished,22.515025306174465,Quận 3
6200000000.0,alley_house,3.0,13.25,38.1,38.1,2.0,1.0,1.0,certificate,other,22.547815128997456,Quận 5
10500000000.0,alley_house,4.0,21.2,115.8,84.8,2.0,2.0,2.0,certificate,partially_furnished,23.07464109410989,Quận 6
3850000000.0,land,5.0,22.5,113.0,113.0,3.0,3.0,3.0,certificate,other,22.071338985246104,Quận Hóc Môn
8500000000.0,alley_house,4.0,12.0,74.2,48.0,2.0,2.0,2.0,certificate,partially_furnished,22.863332000442682,Quận Tân Bình
2000000000.0,alley_house,3.0,9.0,26.5,17.9,2.0,1.0,1.0,certificate,other,21.416413017506358,Quận Thủ Đức
6300000000.0,alley_house,4.5,15.5,169.7,68.0,3.0,4.0,3.0,certificate,partially_furnished,22.563815470343897,Quận Gò Vấp
3000000000.0,alley_house,9.0,9.0,81.0,81.0,4.0,5.0,4.0,certificate,partially_furnished,21.82187812561452,Quận Nhà Bè
5000000000.0,land,4.0,22.4,90.0,90.0,3.0,3.0,3.0,certificate,other,22.33270374938051,Quận 12
7800000000.0,townhouse,5.5,11.0,61.0,61.0,2.0,1.0,1.0,certificate,other,22.777389570641958,Quận 12
3050000000.0,alley_house,3.9,8.0,46.8,32.0,2.0,2.0,2.0,certificate,partially_furnished,21.83840742756573,Quận 12
8800000000.0,townhouse,4.5,20.0,244.8,90.0,4.0,4.0,4.0,certificate,partially_furnished,22.89801755843057,Quận Bình Tân
7100000000.0,land,5.0,12.0,69.1,69.1,1.0,1.0,1.0,certificate,unfurnished,22.683360620993682,Quận Thủ Đức
2400000000.0,apartment,4.05,16.049382716049383,65.0,65.0,3.0,2.0,3.0,certificate,furnished,21.598734574300313,Quận Gò Vấp
4100000000.0,alley_house,7.9,4.67,71.6,35.8,2.0,2.0,2.0,certificate,furnished,22.134252810656672,Quận Tân Bình
3690000000.0,alley_house,4.0,18.0,72.0,72.0,1.0,1.0,1.0,certificate,partially_furnished,22.028892294998847,Quận 12
4500000000.0,alley_house,4.0,8.1,40.0,40.0,3.0,3.0,3.0,certificate,partially_furnished,22.227343233722685,Quận 6
13200000000.0,townhouse,4.2,14.0,54.0,54.0,3.0,3.0,6.0,certificate,partially_furnished,23.303482666538738,Quận Gò Vấp
4060000000.0,alley_house,3.5,11.5,17.3,40.0,1.0,3.0,2.0,certificate,furnished,22.124448810560054,Quận Gò Vấp
11000000000.0,townhouse,3.2,10.0,72.6,31.2,3.0,4.0,4.0,certificate,other,23.121161109744783,Quận Phú Nhuận
10500000000.0,townhouse,3.0,28.0,85.0,85.0,1.0,2.0,3.0,certificate,partially_furnished,23.07464109410989,Quận Gò Vấp
3750000000.0,alley_house,8.29,24.37,177.74,193.1,2.0,2.0,2.0,certificate,partially_furnished,22.04502167692873,Quận Củ Chi
4200000000.0,land,5.0,19.0,98.0,97.5,1.0,1.0,1.0,certificate,unfurnished,22.158350362235733,Quận 12
4800000000.0,alley_house,4.0,15.0,50.6,50.6,4.0,4.0,3.0,certificate,other,22.291881754860256,Quận 12
4700000000.0,alley_house,4.0,16.0,50.2,61.3,1.0,1.0,1.0,certificate,partially_furnished,22.270828345662423,Quận 12
1530000000.0,townhouse,3.0,3.94,23.6,11.8,2.0,3.0,2.0,certificate,partially_furnished,21.148533572350754,Quận 7
6500000000.0,alley_house,3.0,10.2,81.3,28.2,3.0,2.0,2.0,certificate,partially_furnished,22.595068013848003,Quận Phú Nhuận
11200000000.0,alley_house,4.0,20.7,100.0,100.0,2.0,2.0,4.0,certificate,partially_furnished,23.13917961524746,Quận 8
5550000000.0,alley_house,4.64,18.63,100.0,100.0,1.0,1.0,1.0,certificate,partially_furnished,22.437063764704753,Quận 6
6500000000.0,alley_house,5.0,8.0,76.6,38.3,2.0,2.0,2.0,certificate,partially_furnished,22.595068013848003,Quận 4
13800000000.0,alley_house,3.5,20.0,156.37,76.5,5.0,6.0,5.0,certificate,partially_furnished,23.34793442910957,Quận Tân Bình
9500000000.0,alley_house,4.0,18.0,196.3,64.0,4.0,5.0,4.0,certificate,partially_furnished,22.974557635552905,Quận Gò Vấp
1870000000.0,apartment,4.05,17.283950617283953,70.0,70.0,1.0,1.0,2.0,certificate,partially_furnished,21.349204267812908,Quận 8
4800000000.0,alley_house,5.55,8.65,25.0,25.0,3.0,3.0,2.0,certificate,partially_furnished,22.291881754860256,Quận Tân Phú
6900000000.0,alley_house,4.15,18.0,111.8,71.2,2.0,3.0,3.0,certificate,furnished,22.654787248549624,Quận Gò Vấp
11800000000.0,townhouse,5.15,14.65,220.2,100.3,3.0,5.0,4.0,certificate,partially_furnished,23.19136536841803,Quận Thủ Đức
3000000000.0,alley_house,3.4,4.0,24.2,12.1,2.0,1.0,1.0,certificate,partially_furnished,21.82187812561452,Quận 1
3650000000.0,land,6.52,8.56,50.0,50.0,1.0,1.0,1.0,certificate,unfurnished,22.017993004540813,Quận 12
5300000000.0,alley_house,4.0,8.7,150.82,55.0,3.0,3.0,4.0,certificate,partially_furnished,22.390972657504488,Quận Thủ Đức
4750000000.0,alley_house,3.0,10.0,30.0,30.0,2.0,2.0,2.0,certificate,partially_furnished,22.28141045499296,Quận Phú Nhuận
5300000000.0,alley_house,5.0,12.0,60.8,60.8,2.0,1.0,2.0,certificate,partially_furnished,22.390972657504488,Quận Bình Tân
14600000000.0,alley_house,6.5,28.0,241.4,152.7,1.0,2.0,2.0,certificate,partially_furnished,23.404287365660704,Quận 4
